Project_ID,Date,Region,State,Warehouse,Supplier,Material_Type,Project_Phase,Tower_Type,Substation_Type,Historical_Demand,Current_Inventory,Lead_Time_Days,Supplier_Risk,Commodity_Price,Transportation_Cost,Storage_Capacity,Production_Capacity,Project_Budget,Weather,Season,Quantity_Required,Year,Month,WeekOfYear,DayOfWeek,Is_Quarter_End,Month_Sin,Month_Cos,Week_Sin,Week_Cos,Lag_1,Lag_2,Lag_3,Rolling_Mean_3,Rolling_Mean_6,Rolling_Max_3,Rolling_Min_3,Rolling_STD_3,Demand_Velocity_1,Demand_Velocity_2,Demand_Acceleration,Demand_Volatility_3,Peak_Spike_Flag,Dip_Drop_Flag,Inventory_Utilization,Lead_Time_Category,Demand_Growth,Inventory_Coverage,Budget_Utilization,Supplier_Risk_Score,Seasonal_Demand_Index,Transportation_Cost_Index
25,2021-12-08,0,9,0,4,5,0,4,0,-0.8766383374673211,-0.8833281891904277,-0.1515181077313939,-0.5658946635618617,-0.4221659316526314,1.9206467426143483,0.3638174250665848,-1.4364577744462426,0.7044130821979259,3,3,6.0,2021,12,49,2,0,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,8.0,4.0,2.0,4.666666666666667,4.0,8.0,2.0,3.055050463303893,4.0,2.0,2.0,0.6546522678816887,1.0,0.0,0.0003155071772905708,1,0.8,0.3529411764705882,0.00626921276712212,0.08884161703786352,1.0006637639608171,1.099999899157119
4,2021-12-15,0,9,0,4,5,0,0,2,-0.8800447677414986,-0.8794222220375482,1.4898090731225913,0.4443996843431201,-0.40770166332099844,-0.7923121444091141,0.3638174250665848,-1.4364577744462426,0.7005540119502675,3,3,4.0,2021,12,50,2,0,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,6.0,8.0,4.0,6.0,4.333333333333333,8.0,4.0,1.9999999999999996,-2.0,4.0,-6.0,0.3333327777787036,0.0,0.0,0.0006310143545811416,2,-0.2222222222222222,0.5714285714285714,0.0030883421337359893,0.27141980277829053,1.0006637639608171,0.37499996568876004
1,2021-12-22,0,9,0,4,5,0,4,2,-0.8936704888382088,-0.8872341563433072,1.4507298545308296,1.0060878724614986,-0.44797418708451797,-0.3800173560403145,0.3638174250665848,-1.4364577744462426,-0.991196229133208,3,3,4.0,2021,12,51,2,0,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,4.0,6.0,8.0,6.0,4.333333333333333,8.0,4.0,1.9999999999999996,-2.0,-2.0,0.0,0.3333327777787036,0.0,1.0,0.0,2,-0.2857142857142857,0.0,0.004668925399859179,0.32410374154855565,1.0006637639608171,0.4874999551519756
22,2021-12-29,0,9,0,4,5,0,3,1,-0.8596061860964336,-0.8852811727668674,2.544947975100153,2.529469608423,-0.3761694376075151,-0.19505968299584991,0.3638174250665848,-1.4364577744462426,0.5012605984461953,0,3,2.0,2021,12,52,2,0,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,4.0,4.0,6.0,4.666666666666667,4.666666666666667,6.0,4.0,1.1547005383792508,0.0,-2.0,2.0,0.24743529943419781,0.0,0.0,0.0001577535886452854,2,0.0,0.1764705882352941,0.002455565593873685,0.6283435111789772,1.0006637639608171,0.5318749515411536
4,2022-01-05,0,9,0,4,5,0,0,2,-0.8664190466447886,-0.8813752056139879,1.6461259474896373,0.46136128648485936,-0.013085855944846571,-0.27278290612368195,0.3638174250665848,-1.4364577744462426,0.7005540119502675,3,3,4.0,2022,1,1,2,0,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,2.0,4.0,4.0,3.3333333333333335,4.666666666666667,4.0,2.0,1.1547005383792517,-2.0,0.0,-2.0,0.34640912228640863,0.0,1.0,0.0004732607659358562,2,-0.4,0.6923076923076922,0.0011729023733963756,0.28553791600095674,1.0006637639608171,0.48749995764776516
1,2022-01-12,0,9,0,4,5,0,1,2,-0.9004833493865637,-0.8774692384611085,1.5288882917143527,0.5548520556811015,0.14463963833508156,-1.0907949293045904,0.3638174250665848,-1.4364577744462426,-0.991196229133208,3,3,4.0,2022,1,2,2,0,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,4.0,2.0,4.0,3.3333333333333335,4.666666666666667,4.0,2.0,1.1547005383792517,2.0,-2.0,4.0,0.34640912228640863,0.0,0.0,0.000788767943226427,2,0.6666666666666666,1.1538461538461537,0.004323299034845643,0.2857226902279022,1.0006637639608171,0.27499997658165154
1,2022-01-19,0,9,0,4,5,0,0,1,-0.8936704888382088,-0.8852811727668674,1.763363603264922,0.5491053678812546,-0.022876446485773087,0.2182727513316318,0.3638174250665848,-1.4364577744462426,-0.991196229133208,3,3,4.0,2022,1,3,2,0,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,4.0,4.0,2.0,3.3333333333333335,4.0,4.0,2.0,1.1547005383792517,0.0,2.0,-2.0,0.34640912228640863,0.0,0.0,0.0001577535886452854,2,0.0,0.23076923076923073,0.005352814924892223,0.30436185723552395,1.0006637639608171,0.6124999467214682
25,2022-01-26,0,9,0,4,5,0,4,1,-0.8391676044513685,-0.8774692384611085,-0.19059732632315546,-0.2145565490855593,-0.007637617884964682,0.1735504829302962,0.3638174250665848,-1.4364577744462426,0.7044130821979259,3,3,8.0,2022,1,4,2,0,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,4.0,4.0,4.0,4.0,3.6666666666666665,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000788767943226427,1,0.0,1.0,0.002521954376263963,0.10495334153734227,1.0006637639608171,0.5999999479104879
22,2022-02-02,0,9,0,4,5,0,1,0,-0.8766383374673211,-0.8833281891904277,2.2323142263660607,2.529469608423,0.18497757174304177,-0.5785726048898048,0.3638174250665848,-1.4364577744462426,0.5012605984461953,3,3,3.0,2022,2,5,2,0,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,8.0,4.0,4.0,5.333333333333333,4.333333333333333,8.0,4.0,2.3094010767585034,4.0,0.0,4.0,0.4330118899949257,1.0,0.0,0.0003155071772905708,2,0.8,0.31578947368421056,0.004826341146267556,0.5846326582273963,1.0006637639608171,0.3999999661084281
4,2022-02-09,0,9,0,4,5,0,0,0,-0.9004833493865637,-0.8794222220375482,1.6461259474896373,0.5651897092719832,0.004137103036571369,-0.7191478412859587,0.3638174250665848,-1.4364577744462426,0.7005540119502675,2,3,4.0,2022,2,6,2,0,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,3.0,8.0,4.0,5.0,4.166666666666667,8.0,3.0,2.6457513110645907,-5.0,4.0,-9.0,0.5291492039145104,0.0,1.0,0.0006310143545811416,2,-0.5555555555555556,0.6666666666666666,0.0016283957108897088,0.29643917338865466,1.0006637639608171,0.3737499676013571
22,2022-02-16,0,9,0,4,5,0,4,2,-0.9004833493865637,-0.8872341563433072,1.8415220404484451,0.7016285789235832,0.20381942140144965,0.1653620336514801,0.3638174250665848,-1.4364577744462426,0.5012605984461953,1,3,4.0,2022,2,7,2,0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,4.0,3.0,8.0,5.0,4.5,8.0,3.0,2.6457513110645907,1.0,-5.0,6.0,0.5291492039145104,0.0,0.0,0.0,2,0.25,0.0,0.002733618898320541,0.32765366345491104,1.0006637639608171,0.5821874507875978
25,2022-02-23,0,9,0,4,5,0,0,1,-0.8902640585640312,-0.8755162548846687,0.47374938973679087,1.8820919817231065,0.2196334831299054,0.5478047824584993,0.3638174250665848,-1.4364577744462426,0.7044130821979259,3,3,10.0,2022,2,8,2,0,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,4.0,4.0,3.0,3.6666666666666665,4.5,4.0,3.0,0.5773502691896266,0.0,1.0,-1.0,0.15745873489153028,0.0,0.0,0.0009465215318717124,1,0.0,1.2857142857142858,0.0027169001624283433,0.29295316137153943,1.0006637639608171,0.6749999430542672
4,2022-03-02,0,9,0,4,5,0,3,1,-0.8527933255480785,-0.8833281891904277,1.8024428218566835,0.7209118680664842,0.552001646844391,-0.7162424565004292,0.3638174250665848,-1.4364577744462426,0.7005540119502675,3,2,4.0,2022,3,9,2,0,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,10.0,4.0,4.0,6.0,5.5,10.0,4.0,3.4641016151377544,6.0,0.0,6.0,0.5773493069407809,1.0,0.0,0.0003155071772905708,2,1.2,0.2857142857142857,0.00570728168383704,0.32638842751097796,1.1432087584392803,0.3499999716437292
1,2022-03-09,0,9,0,4,5,0,3,0,-0.8664190466447886,-0.8774692384611085,1.685205166081399,0.48862109498710943,0.28861295882638216,-0.3985241414917364,0.3638174250665848,-1.4364577744462426,-0.991196229133208,4,2,6.0,2022,3,10,2,0,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,4.0,10.0,4.0,6.0,5.5,10.0,4.0,3.4641016151377544,-6.0,6.0,-12.0,0.5773493069407809,0.0,1.0,0.000788767943226427,2,-0.5454545454545454,0.7142857142857143,0.004966647344727393,0.29153478768422253,1.1432087584392803,0.43874996329985305
4,2022-03-16,0,9,0,4,5,0,1,1,-0.9004833493865637,-0.8872341563433072,1.5288882917143527,0.867865720576687,0.34596141636649885,2.435679433527322,0.3638174250665848,-1.4364577744462426,0.7005540119502675,2,2,5.0,2022,3,11,2,0,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,6.0,4.0,10.0,6.666666666666667,5.166666666666667,10.0,4.0,3.0550504633038935,2.0,-6.0,8.0,0.4582568821102609,0.0,0.0,0.0,2,0.4,0.0,0.005248282319703465,0.3175152732242791,1.1432087584392803,1.1212026584469297
4,2022-03-23,0,9,0,4,5,0,3,1,-0.9004833493865637,-0.8833281891904277,1.685205166081399,0.749680395823385,0.3187680209464632,-0.13944757323499482,0.3638174250665848,-1.4364577744462426,0.7005540119502675,3,2,4.0,2022,3,12,2,0,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,5.0,6.0,4.0,5.0,5.5,6.0,4.0,1.0000000000000009,-1.0,2.0,-3.0,0.1999996000008002,0.0,0.0,0.0003155071772905708,2,-0.14285714285714285,0.3333333333333333,0.0030824621400402288,0.31924211458524426,1.1432087584392803,0.4999999583312833
4,2022-03-30,0,9,0,4,5,0,4,0,-0.9004833493865637,-0.8794222220375482,1.8024428218566835,2.4368996076617235,0.2103384320534975,-0.7259060379993669,0.3638174250665848,-1.4364577744462426,0.7005540119502675,3,2,4.0,2022,3,13,2,0,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16,4.0,5.0,6.0,5.0,5.5,6.0,4.0,1.0000000000000009,-1.0,-1.0,0.0,0.1999996000008002,0.0,0.0,0.0006310143545811416,2,-0.16666666666666666,0.6666666666666666,0.0022101094568446333,0.514388459516773,1.1432087584392803,0.3624999693826683
4,2022-04-06,0,9,0,4,5,0,3,2,-0.8970769191123863,-0.8872341563433072,1.4116506359390681,0.9586961402704057,0.3717633553377841,1.4551393843062894,0.3638174250665848,-1.4364577744462426,0.7005540119502675,3,2,4.0,2022,4,14,2,0,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,4.0,4.0,5.0,4.333333333333333,5.5,5.0,4.0,0.5773502691896273,0.0,-1.0,1.0,0.13323437004136776,0.0,0.0,0.0,2,0.0,0.0,0.0031128559942539455,0.3157271198405283,1.1432087584392803,0.8812499270335507
25,2022-04-13,0,9,0,4,5,0,2,0,-0.8664190466447886,-0.8794222220375482,-0.0733596705478708,-0.43220248834536207,0.3389365631378292,1.2081516647261585,0.3638174250665848,-1.4364577744462426,0.7044130821979259,3,2,8.0,2022,4,15,2,0,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,4.0,4.0,4.0,4.0,4.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006310143545811416,1,0.0,0.8,0.0030040896467112966,0.10002781375460568,1.1432087584392803,0.8249999314164105
4,2022-04-20,0,9,0,4,5,0,1,0,-0.9004833493865637,-0.8852811727668674,1.6461259474896373,0.5684777510292127,0.34989857821776404,-0.5193536122611544,0.3638174250665848,-1.4364577744462426,0.7005540119502675,4,2,3.0,2022,4,16,2,0,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,8.0,4.0,4.0,5.333333333333333,5.166666666666667,8.0,4.0,2.3094010767585034,4.0,0.0,4.0,0.4330118899949257,1.0,0.0,0.0001577535886452854,2,0.8,0.15789473684210528,0.004641361773667067,0.2967843947503482,1.1432087584392803,0.4062499662730488
25,2022-04-27,0,9,0,4,5,0,4,0,-0.8834511980156762,-0.8774692384611085,0.043877985227413846,0.10544464227017643,0.1837130706219595,2.435679433527322,0.3638174250665848,-1.4364577744462426,0.7044130821979259,4,2,8.0,2022,4,17,2,0,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,3.0,8.0,4.0,5.0,4.666666666666667,8.0,3.0,2.6457513110645907,-5.0,4.0,-9.0,0.5291492039145104,0.0,1.0,0.000788767943226427,1,-0.5555555555555556,0.8333333333333334,0.0025964721994046792,0.13757203461449277,1.1432087584392803,1.143909139868194
25,2022-05-04,0,9,0,4,5,0,1,2,-0.8800447677414986,-0.8696573041553495,0.5519078269203139,1.3501735168073248,0.20403868797973182,2.065930327836704,0.3638174250665848,-1.4364577744462426,0.7044130821979259,3,2,8.0,2022,5,18,2,0,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,8.0,3.0,8.0,6.333333333333333,5.166666666666667,8.0,3.0,2.886751345948129,5.0,-5.0,10.0,0.4558021244095082,1.0,0.0,0.0014197822978075686,1,1.25,1.2272727272727273,0.006637435393871759,0.26355267946841265,1.1432087584392803,1.0499999112457556
22,2022-05-11,0,9,0,4,5,0,2,1,-0.8698254769189662,-0.8774692384611085,1.5679675103061141,0.4232575994382762,-0.07478915797024087,-0.582110227290527,0.3638174250665848,-1.4364577744462426,0.5012605984461953,3,2,4.0,2022,5,19,2,0,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,8.0,8.0,3.0,6.333333333333333,5.833333333333333,8.0,3.0,2.886751345948129,0.0,5.0,-5.0,0.4558021244095082,1.0,0.0,0.000788767943226427,2,0.0,0.6818181818181819,0.004711571004029264,0.27541691966980825,1.1432087584392803,0.4124999638782844
22,2022-05-18,0,9,0,4,5,0,1,0,-0.9004833493865637,-0.8852811727668674,1.6070467288978758,-0.10898168512412561,0.1345242793881505,0.21669408629231837,0.3638174250665848,-1.4364577744462426,0.5012605984461953,3,2,4.0,2022,5,20,2,0,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,4.0,8.0,8.0,6.666666666666667,5.833333333333333,8.0,4.0,2.3094010767585034,-4.0,0.0,-4.0,0.34640964189931267,0.0,1.0,0.0001577535886452854,2,-0.4444444444444444,0.13043478260869565,0.002740543761334418,0.22320311601962603,1.1432087584392803,0.599999948840511
4,2022-05-25,0,9,0,4,5,3,1,1,-0.8800447677414986,-0.8813752056139879,2.2323142263660607,2.272038283011089,0.3046192645357594,-0.605784111206241,0.3638174250665848,-1.4364577744462426,0.7005540119502675,3,2,4.0,2022,5,21,2,0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,4.0,4.0,8.0,5.333333333333333,5.833333333333333,8.0,4.0,2.3094010767585034,0.0,-4.0,4.0,0.4330118899949257,0.0,0.0,0.0004732607659358562,2,0.0,0.4736842105263158,0.0022770603612210483,0.5531973531155284,1.1432087584392803,0.3874999676505609
1,2022-06-01,0,9,0,4,5,3,3,2,-0.9004833493865637,-0.8833281891904277,2.2323142263660607,0.2206181758610843,-0.3170014848451158,0.7017485086207534,0.3638174250665848,-1.4364577744462426,-0.991196229133208,4,0,1.0,2022,6,22,2,0,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,4.0,4.0,4.0,4.0,5.166666666666667,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003155071772905708,2,0.0,0.4,0.005634261349815201,0.30269552752108403,0.8077493904931409,0.7637499309633164
4,2022-06-08,0,9,0,4,5,3,0,2,-0.8970769191123863,-0.8872341563433072,2.544947975100153,2.529469608423,-0.26727023117345894,1.7152373106767773,0.3638174250665848,-1.4364577744462426,0.7005540119502675,4,0,2.0,2022,6,23,2,0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,1.0,4.0,4.0,3.0,4.833333333333333,4.0,1.0,1.7320508075688772,-3.0,0.0,-3.0,0.5773483446951434,0.0,1.0,0.0,2,-0.6,0.0,0.0007719175003712628,0.6283435111789772,0.8077493904931409,1.0237499080701618
25,2022-06-15,0,9,0,4,5,3,0,2,-0.9004833493865637,-0.8833281891904277,0.12203642241093694,-0.15507370281508695,-0.19292387817647272,2.435679433527322,0.3638174250665848,-1.4364577744462426,0.7044130821979259,4,0,4.0,2022,6,24,2,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,2.0,1.0,4.0,2.3333333333333335,3.8333333333333335,4.0,1.0,1.5275252316519468,1.0,-3.0,4.0,0.6546508650614126,0.0,0.0,0.0003155071772905708,1,0.5,0.6,0.0016930242436219648,0.12720953907386212,0.8077493904931409,1.2003394514564565
4,2022-06-22,0,9,0,4,5,3,1,2,-0.9004833493865637,-0.8872341563433072,2.544947975100153,2.2743767621722073,-0.24781657231708154,1.2580440603526704,0.3638174250665848,-1.4364577744462426,0.7005540119502675,2,0,2.0,2022,6,25,2,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,4.0,2.0,1.0,2.3333333333333335,3.1666666666666665,4.0,1.0,1.5275252316519468,2.0,1.0,1.0,0.6546508650614126,1.0,0.0,0.0,2,0.6666666666666666,0.0,0.0029091895226341256,0.5948648078035802,0.8077493904931409,0.9018749192220362
4,2022-06-29,0,9,0,4,5,3,0,2,-0.8800447677414986,-0.8852811727668674,2.544947975100153,1.0502267996935304,-0.34793113185566527,0.13648599511345422,0.3638174250665848,-1.4364577744462426,0.7005540119502675,2,0,2.0,2022,6,26,2,0,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,2.0,4.0,2.0,2.6666666666666665,2.8333333333333335,4.0,2.0,1.1547005383792515,-2.0,2.0,-4.0,0.43301107810067646,0.0,0.0,0.0001577535886452854,2,-0.4,0.27272727272727276,0.0012207593700799561,0.43420583957624276,0.8077493904931409,0.6174999439523011
1,2022-07-06,0,9,0,4,5,3,3,0,-0.8732319071931437,-0.8833281891904277,2.544947975100153,0.7619795386875532,-0.48227822862917263,-0.14697557958857765,0.3638174250665848,-1.4364577744462426,-0.991196229133208,4,0,2.0,2022,7,27,2,0,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,2.0,2.0,4.0,2.6666666666666665,2.5,4.0,2.0,1.1547005383792515,0.0,-2.0,2.0,0.43301107810067646,0.0,0.0,0.0003155071772905708,2,0.0,0.5454545454545455,0.002425147246116418,0.3963759094475777,0.8077493904931409,0.5524999489348702
25,2022-07-13,0,9,0,4,5,3,2,2,-0.3758930871632266,-0.41461213084488935,-0.22967654491491699,-0.24588550320845667,-0.5911755277123025,2.435679433527322,0.3638174250665848,-1.4364577744462426,0.7044130821979259,3,0,2.0,2022,7,28,2,0,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,2.0,2.0,2.0,2.0,2.1666666666666665,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03817636845215907,1,0.0,52.0,0.0016528887057266017,0.10104789162400542,0.8077493904931409,1.266397481285048
4,2022-07-20,0,9,0,4,5,3,1,1,-0.8698254769189662,-0.8872341563433072,2.193235007774299,0.48497954481078775,-0.4284973998436748,0.9019454040224189,0.3638174250665848,-1.4364577744462426,0.7005540119502675,4,0,1.0,2022,7,29,2,0,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,2.0,2.0,2.0,2.0,2.3333333333333335,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0013653277593258157,0.3318464432777655,0.8077493904931409,0.8287499239590451
1,2022-07-27,0,9,0,4,5,3,4,0,-0.8459804649997236,-0.8852811727668674,2.544947975100153,1.3993154359237283,-0.5640912955910975,0.6062958534760852,0.3638174250665848,-1.4364577744462426,-0.991196229133208,4,0,2.0,2022,7,30,2,0,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,1.0,2.0,2.0,1.6666666666666667,2.1666666666666665,2.0,1.0,0.5773502691896258,-1.0,0.0,-1.0,0.3464080830652771,0.0,1.0,0.0001577535886452854,2,-0.3333333333333333,0.37499999999999994,0.0013622264341417042,0.4800206676901707,0.8077493904931409,0.7637499286148934
4,2022-08-03,0,9,0,4,5,3,3,2,-0.8187290228063034,-0.8833281891904277,2.3495518821413452,1.197333745455872,-0.5309576325776558,-0.3405043544923739,0.3638174250665848,-1.4364577744462426,0.7005540119502675,4,0,2.0,2022,8,31,2,0,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566,2.0,1.0,2.0,1.6666666666666667,1.8333333333333333,2.0,1.0,0.5773502691896258,1.0,-1.0,2.0,0.3464080830652771,0.0,0.0,0.0003155071772905708,2,0.5,0.7499999999999999,0.0011071396307542742,0.4337944108892647,0.8077493904931409,0.5037499531300054
1,2022-08-10,0,9,0,4,5,3,0,2,-0.8664190466447886,-0.8872341563433072,2.544947975100153,0.7652943262516353,-0.7624869853386441,0.23929416340716475,0.3638174250665848,-1.4364577744462426,-0.991196229133208,4,0,2.0,2022,8,32,2,0,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,2.0,2.0,1.0,1.6666666666666667,1.8333333333333333,2.0,1.0,0.5773502691896258,0.0,1.0,-1.0,0.3464080830652771,0.0,0.0,0.0,2,0.0,0.0,0.0025279607826324733,0.3968109463027518,0.8077493904931409,0.6824999344177888
1,2022-08-17,0,9,0,4,5,3,4,2,-0.9004833493865637,-0.8852811727668674,2.544947975100153,2.0910796510719365,-0.7094448009474624,0.8246820419976758,0.3638174250665848,-1.4364577744462426,-0.991196229133208,3,0,2.0,2022,8,33,2,0,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,2.0,2.0,2.0,2.0,1.8333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001577535886452854,2,0.0,0.3333333333333333,0.002785359974601495,0.5708086662759574,0.8077493904931409,0.8399999198848888
4,2022-08-24,0,9,0,4,5,3,1,2,-0.8766383374673211,-0.8833281891904277,2.544947975100153,2.529469608423,-0.5877249960196065,-0.17644336551244916,0.3638174250665848,-1.4364577744462426,0.7005540119502675,4,0,2.0,2022,8,34,2,0,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,2.0,2.0,2.0,2.0,1.8333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003155071772905708,2,0.0,0.6666666666666666,0.0011341394731771532,0.6283435111789772,0.8077493904931409,0.5524999481911413
22,2022-08-31,0,9,0,4,5,3,4,1,-0.9004833493865637,-0.8872341563433072,2.427710319324868,1.2909174774620233,-0.7898431629769648,-0.397568461533516,0.3638174250665848,-1.4364577744462426,0.5012605984461953,3,0,2.0,2022,8,35,2,0,-0.8660254037844385,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,2.0,2.0,2.0,2.0,1.8333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0011402249958659995,0.4536432265392977,0.8077493904931409,0.506249951164769
25,2022-09-07,0,9,0,4,5,3,1,2,-0.9004833493865637,-0.8833281891904277,0.27835329677798315,0.2569105948143148,-0.7178170737783087,2.435679433527322,0.3638174250665848,-1.4364577744462426,0.7044130821979259,4,0,4.0,2022,9,36,2,0,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003155071772905708,1,0.0,0.6666666666666666,0.0016401258544560952,0.16360984153644184,0.8077493904931409,1.2889542908823048
22,2022-09-14,0,9,0,4,5,3,3,2,-0.9004833493865637,-0.8872341563433072,2.2323142263660607,1.2030029612826987,-0.6018595144370578,-0.32887393620060373,0.3638174250665848,-1.4364577744462426,0.5012605984461953,4,0,2.0,2022,9,37,2,0,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,4.0,2.0,2.0,2.6666666666666665,2.3333333333333335,4.0,2.0,1.1547005383792517,2.0,0.0,2.0,0.4330110781006765,1.0,0.0,0.0,2,0.6666666666666666,0.0,0.002350104428422846,0.42265593023265124,0.8077493904931409,0.5118749519067256
22,2022-09-21,0,9,0,4,5,3,1,2,-0.856199755822256,-0.8852811727668674,2.544947975100153,2.529469608423,-0.8926708310796414,0.0233473690175972,0.3638174250665848,-1.4364577744462426,0.5012605984461953,4,0,2.0,2022,9,38,2,0,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,2.0,4.0,2.0,2.6666666666666665,2.3333333333333335,4.0,2.0,1.1547005383792517,-2.0,2.0,-4.0,0.4330110781006765,0.0,0.0,0.0001577535886452854,2,-0.4,0.27272727272727276,0.0012186726170016501,0.6283435111789772,0.8077493904931409,0.6337499379590804
1,2022-09-28,0,9,0,4,5,3,4,2,-0.8800447677414986,-0.8872341563433072,2.544947975100153,1.1082180871604466,-0.7041610224002358,0.7053202603477854,0.3638174250665848,-1.4364577744462426,-0.991196229133208,3,0,1.0,2022,9,39,2,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,2.0,2.0,4.0,2.6666666666666665,2.3333333333333335,4.0,2.0,1.1547005383792517,0.0,-2.0,2.0,0.4330110781006765,0.0,0.0,0.0,2,0.0,0.0,0.002736299392847256,0.4418166884886953,0.8077493904931409,0.8062499231608357
4,2022-10-05,0,9,0,4,5,3,2,0,-0.3758930871632266,-0.41461213084488935,-0.22967654491491699,-0.24588550320845667,-0.6076510538510064,-0.5974242598621226,0.3638174250665848,-1.4364577744462426,0.7005540119502675,3,1,4.0,2022,10,40,2,0,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,1.0,2.0,2.0,1.6666666666666667,2.1666666666666665,2.0,1.0,0.5773502691896258,-1.0,0.0,-1.0,0.3464080830652771,0.0,1.0,0.03817636845215907,1,-0.3333333333333333,52.0,0.0005240748149555219,0.10104789162400542,1.176661686888441,0.4387499587441271
4,2022-10-12,0,9,0,4,5,3,0,1,-0.9004833493865637,-0.8794222220375482,1.685205166081399,0.3615522733157833,-0.54842243784868,-0.08261646233811155,0.3638174250665848,-1.4364577744462426,0.7005540119502675,1,1,4.0,2022,10,41,2,0,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,4.0,1.0,2.0,2.3333333333333335,2.5,4.0,1.0,1.5275252316519465,3.0,-1.0,4.0,0.6546508650614125,1.0,0.0,0.0006310143545811416,2,1.5,1.2,0.0023136443017225208,0.2780484366149568,1.176661686888441,0.5749999463723943
